Time,Size,Sex,Total
19895.78330275363,1492,M,10808
19895.927326001867,1493,M,10796
19896.034594181663,1494,M,10789
19896.05351168264,1495,M,10791
19896.08151162512,1496,M,10791
19896.1153625677,1497,M,10792
19896.253008702268,1498,M,10789
19896.28288228354,1499,M,10795
19896.338739100753,1500,M,10798
19896.46607456622,1501,M,10813
19896.553143525365,1502,M,10814
19896.819371532805,1503,M,10814
19896.992470257224,1504,M,10811
19897.105766794753,1505,M,10811
19897.165295754512,1506,M,10815
19897.429273704172,1507,M,10805
19897.540015705297,1508,M,10808
19897.592722702375,1509,M,10812
19897.6276665558,1510,M,10806
19897.70532128865,1511,M,10799
19897.782027247973,1512,M,10789
19897.791545914908,1513,M,10789
19898.213371403457,1514,M,10785
19898.41551321516,1515,M,10781
19898.46994919138,1516,M,10780
19898.548986210084,1517,M,10781
19898.618739180438,1518,M,10773
19898.712801865815,1519,M,10766
19898.738872143895,1520,M,10766
19898.803853036243,1521,M,10773
19898.91789346081,1522,M,10773
19899.03652090213,1523,M,10775
19899.07795029636,1524,M,10778
19899.17370139225,1525,M,10778
19899.197362987277,1526,M,10779
19899.250414074188,1527,M,10777
19899.27900306136,1528,M,10778
19899.44808064477,1529,M,10776
19899.48387137992,1530,M,10773
19899.59439507635,1531,M,10765
19899.616844609533,1532,M,10768
19899.71736751071,1533,M,10781
19899.788861217996,1534,M,10777
19899.958983598808,1535,M,10773
19899.967733224083,1536,M,10772
19899.98338373381,1537,M,10774
19900.051099820746,1538,M,10767
19900.078553276846,1539,M,10772
19900.314682119773,1540,M,10766
19900.317898559628,1541,M,10766
19900.43954801891,1542,M,10757
19900.47258507522,1543,M,10753
19900.537298975192,1544,M,10751
19900.572623651384,1545,M,10756
19900.57471653615,1546,M,10759
19900.58175524524,1547,M,10759
19900.58455807727,1548,M,10760
19900.66756891817,1549,M,10771
19900.669489745404,1550,M,10773
19900.87225160077,1551,M,10782
19900.877912932334,1552,M,10781
19900.936041838097,1553,M,10765
19900.940529117157,1554,M,10767
19900.94473193778,1555,M,10768
19900.978015259287,1556,M,10771
19900.993912919213,1557,M,10770
19901.025393560536,1558,M,10777
19901.028530466625,1559,M,10779
19901.25017068837,1560,M,10779
19901.26773537308,1561,M,10776
19901.296285690056,1562,M,10774
19901.48940623673,1563,M,10784
19901.599002176546,1564,M,10783
19901.611744680627,1565,M,10781
19901.614981564886,1566,M,10784
19901.703969466733,1567,M,10776
19901.82511772049,1568,M,10768
19901.884310079186,1569,M,10763
19901.975807297604,1570,M,10762
19902.31420752942,1571,M,10764
19902.446146311027,1572,M,10776
19902.499531723504,1573,M,10775
19902.57571674248,1574,M,10775
19902.59291708625,1575,M,10779
19902.637854538963,1576,M,10775
19902.658205338594,1577,M,10776
19902.693848437877,1578,M,10776
19902.83452990206,1579,M,10775
19902.94658104427,1580,M,10781
19903.090840731624,1581,M,10780
19903.118984428547,1582,M,10776
19903.27593551118,1583,M,10772
19903.351825714337,1584,M,10773
19903.406836749593,1585,M,10772
19903.416194360132,1586,M,10771
19903.561035309423,1587,M,10776
19903.60070786417,1588,M,10776
19903.646542408336,1589,M,10777
19903.79727697064,1590,M,10762
19904.060373708864,1591,M,10762
19904.160061935676,1592,M,10756
19904.388142030766,1593,M,10767
19904.49887238224,1594,M,10780
19904.543159164037,1595,M,10781
19904.555406969204,1596,M,10783
19904.741763183487,1597,M,10787
19904.786746602134,1598,M,10782
19904.86566066592,1599,M,10784
19904.88038512316,1600,M,10783
19905.00871868671,1601,M,10785
19905.022764813133,1602,M,10786
19905.2738919148,1603,M,10782
19905.318019144142,1604,M,10794
19905.335813607795,1605,M,10794
19905.385492174013,1606,M,10791
19905.4727317494,1607,M,10787
19905.480198421967,1608,M,10786
19905.677805652846,1609,M,10774
19905.69518820423,1610,M,10774
19905.749167337148,1611,M,10780
19905.785107642714,1612,M,10781
19905.892723397283,1613,M,10771
19905.91875935498,1614,M,10772
19905.981591051837,1615,M,10770
19906.079396755616,1616,M,10774
19906.093086223715,1617,M,10775
19906.12061967873,1618,M,10773
19906.137576051817,1619,M,10776
19906.303272658646,1620,M,10784
19906.460401377575,1621,M,10805
19906.464512691666,1622,M,10805
19906.487599622502,1623,M,10814
19906.51670741033,1624,M,10818
19906.538239838716,1625,M,10816
19906.56233698693,1626,M,10815
19906.61553646393,1627,M,10805
19906.691842778826,1628,M,10795
19906.721138801528,1629,M,10790
19906.869733581236,1630,M,10781
19906.972381050746,1631,M,10779
19907.044052728575,1632,M,10780
19907.066689913394,1633,M,10783
19907.19712571125,1634,M,10788
19907.213862877645,1635,M,10787
19907.261517246185,1636,M,10789
19907.42714863034,1637,M,10782
19907.481842100573,1638,M,10779
19907.48640922198,1639,M,10778
19907.792826549558,1640,M,10800
19907.839997897885,1641,M,10803
19907.894323842815,1642,M,10813
19907.912640044473,1643,M,10812
19908.031817920597,1644,M,10822
19908.21386343134,1645,M,10820
19908.223351654502,1646,M,10819
19908.24359949773,1647,M,10815
19908.450207764734,1648,M,10786
19908.59341685929,1649,M,10798
19908.601790982608,1650,M,10800
19908.65720101717,1651,M,10803
19908.65760832215,1652,M,10804
19908.66019193749,1653,M,10807
19908.795568371068,1654,M,10798
19908.83147872394,1655,M,10801
19908.935568743957,1656,M,10800
19908.953654883768,1657,M,10796
19908.971493844027,1658,M,10796
19909.053821074824,1659,M,10795
19909.070367928216,1660,M,10798
19909.21841001722,1661,M,10789
19909.23591598608,1662,M,10789
19909.29204463546,1663,M,10787
19909.32224130262,1664,M,10787
19909.47735159324,1665,M,10783
19909.48303257464,1666,M,10791
19909.496876421632,1667,M,10795
19909.509550316012,1668,M,10793
19909.558091305124,1669,M,10797
19909.624132565,1670,M,10788
19909.634184574195,1671,M,10790
19909.64336867609,1672,M,10791
19909.730779519163,1673,M,10793
19909.768195454933,1674,M,10796
19909.788237333985,1675,M,10794
19909.984482380954,1676,M,10795
19910.196456133697,1677,M,10797
19910.20962886817,1678,M,10801
19910.327314520342,1679,M,10802
19910.375653287174,1680,M,10800
19910.55724588237,1681,M,10806
19910.586975867074,1682,M,10805
19910.657942920418,1683,M,10812
19910.66811053633,1684,M,10814
19910.797059703193,1685,M,10829
19910.833881343675,1686,M,10826
19910.868448993715,1687,M,10826
19910.882588426142,1688,M,10823
19910.889969660755,1689,M,10824
19910.93085362985,1690,M,10823
19911.098092527092,1691,M,10837
19911.188643171958,1692,M,10823
19911.383892749098,1693,M,10842
19911.40650543216,1694,M,10842
19911.46603278616,1695,M,10845
19911.49404701444,1696,M,10851
19911.512243488345,1697,M,10848
19911.558145110772,1698,M,10852
19911.66304447891,1699,M,10853
19911.72338990295,1700,M,10850
19912.130561932,1701,M,10859
19912.36243894143,1702,M,10872
19912.458181274924,1703,M,10876
19912.61947777493,1704,M,10869
19912.62290547291,1705,M,10870
19912.795258335213,1706,M,10863
19912.86381152593,1707,M,10857
19912.8936407285,1708,M,10860
19913.15899183695,1709,M,10863
19913.18245855786,1710,M,10867
19913.314978604558,1711,M,10852
19913.401518412018,1712,M,10850
19913.538799547125,1713,M,10842
19913.54654868741,1714,M,10845
19913.558676102246,1715,M,10845
19913.70683198902,1716,M,10856
19913.73658578579,1717,M,10857
19913.862599893713,1718,M,10854
19913.873397595416,1719,M,10857
19913.985404463736,1720,M,10850
19914.063488199645,1721,M,10838
19914.155259366693,1722,M,10834
19914.16189622475,1723,M,10834
19914.18893770093,1724,M,10835
19914.192148374783,1725,M,10836
19914.215655183285,1726,M,10837
19914.29330143606,1727,M,10840
19914.41193803133,1728,M,10853
19914.48322439359,1729,M,10853
19914.861031346863,1730,M,10861
19914.862385496064,1731,M,10862
19914.868703290984,1732,M,10864
19915.055434994756,1733,M,10844
19915.510236722865,1734,M,10806
19915.526153717517,1735,M,10804
19915.58642173936,1736,M,10801
19915.65245907935,1737,M,10801
19915.672408613853,1738,M,10800
19915.84801272478,1739,M,10812
19915.87438024388,1740,M,10818
19915.924729607308,1741,M,10820
19915.94628084708,1742,M,10820
19916.071817200762,1743,M,10819
19916.23567322018,1744,M,10810
19916.276844271815,1745,M,10809
19916.320136068523,1746,M,10810
19916.33707721259,1747,M,10812
19916.371522072135,1748,M,10811
19916.467579136868,1749,M,10818
19916.494270273495,1750,M,10815
19916.495622248593,1751,M,10816
19916.525411199396,1752,M,10817
19916.740845104134,1753,M,10811
19916.754802992597,1754,M,10814
19916.856837000614,1755,M,10812
19916.964571903274,1756,M,10818
19917.05478023011,1757,M,10810
19917.091010465807,1758,M,10809
19917.139000192925,1759,M,10813
19917.226104520418,1760,M,10818
19917.22713223554,1761,M,10819
19917.370520051256,1762,M,10820
19917.4549276886,1763,M,10828
19917.55492970572,1764,M,10829
19917.58032924823,1765,M,10826
19917.640982665678,1766,M,10817
19917.799080309098,1767,M,10824
19917.81351170682,1768,M,10822
19917.915257203236,1769,M,10815
19917.95163541137,1770,M,10816
19918.038216979105,1771,M,10814
19918.07522291417,1772,M,10820
19918.17194150445,1773,M,10820
19918.22392995153,1774,M,10819
19918.33771020433,1775,M,10819
19918.37842455755,1776,M,10827
19918.454200342185,1777,M,10824
19918.466881478147,1778,M,10824
19918.593825819327,1779,M,10829
19918.6771034245,1780,M,10829
19919.006753961166,1781,M,10844
19919.10245791891,1782,M,10846
19919.102916085285,1783,M,10847
19919.114449543347,1784,M,10850
19919.144374704072,1785,M,10852
19919.15752141019,1786,M,10852
19919.168105373323,1787,M,10852
19919.240523232038,1788,M,10855
19919.247304367414,1789,M,10854
19919.413754846417,1790,M,10845
19919.433707474996,1791,M,10851
19919.658575385016,1792,M,10846
19919.679044971355,1793,M,10849
19919.719440818262,1794,M,10850
19919.782501450114,1795,M,10853
19919.845541502917,1796,M,10847
19919.849441126265,1797,M,10849
19919.882583044593,1798,M,10849
19919.93365491841,1799,M,10841
19919.963254681436,1800,M,10846
19920.064543405068,1801,M,10846
19920.10232299487,1802,M,10848
19920.106748965984,1803,M,10851
19920.206570100116,1804,M,10839
19920.219834593103,1805,M,10838
19920.31108855111,1806,M,10846
19920.318493487066,1807,M,10846
19920.34716252818,1808,M,10848
19920.373768220798,1809,M,10845
19920.38320857356,1810,M,10846
19920.3945437553,1811,M,10846
19920.409301820306,1812,M,10846
19920.414904014375,1813,M,10848
19920.468631465927,1814,M,10846
19920.524528574984,1815,M,10848
19920.611012138517,1816,M,10847
19920.643874839207,1817,M,10850
19920.73607110691,1818,M,10848
19920.844341906435,1819,M,10848
19920.8784929496,1820,M,10850
19920.900359442454,1821,M,10858
19920.928076109692,1822,M,10856
19921.019039543007,1823,M,10853
19921.048032900035,1824,M,10850
19921.25665061724,1825,M,10839
19921.293109028407,1826,M,10833
19921.356292774228,1827,M,10837
19921.414863497714,1828,M,10838
19921.451053425684,1829,M,10832
19921.589537443448,1830,M,10831
19921.59240345185,1831,M,10831
19921.695344873035,1832,M,10821
19921.701220092626,1833,M,10822
19921.780333008763,1834,M,10814
19921.83372965308,1835,M,10819
19921.899372605705,1836,M,10811
19921.90814195897,1837,M,10814
19921.940634883358,1838,M,10819
19922.05191009667,1839,M,10814
19922.15368570753,1840,M,10809
19922.217849586927,1841,M,10807
19922.237918233757,1842,M,10812
19922.255595014092,1843,M,10814
19922.301035452194,1844,M,10816
19922.472511497635,1845,M,10822
19922.596915443653,1846,M,10837
19922.60097969995,1847,M,10840
19922.651916125502,1848,M,10837
19922.694142505123,1849,M,10835
19922.740714384625,1850,M,10838
19922.864697924346,1851,M,10845
19922.89124585958,1852,M,10847
19923.181742672106,1853,M,10828
19923.245065938136,1854,M,10830
19923.248252185695,1855,M,10832
19923.292036098228,1856,M,10823
19923.30837066047,1857,M,10822
19923.398066748025,1858,M,10810
19923.47504368053,1859,M,10806
19923.480894148033,1860,M,10806
19923.56543645947,1861,M,10810
19923.575889600692,1862,M,10811
19923.77322894607,1863,M,10796
19923.828256539706,1864,M,10801
19923.886983582932,1865,M,10804
19923.916975308646,1866,M,10803
19924.055380969734,1867,M,10810
19924.174569243605,1868,M,10811
19924.19364155988,1869,M,10813
19924.207827809558,1870,M,10814
19924.27959901182,1871,M,10816
19924.28208738394,1872,M,10817
19924.42695175704,1873,M,10806
19924.487453775677,1874,M,10813
19924.637406940215,1875,M,10803
19924.79019819497,1876,M,10806
19924.870462396077,1877,M,10803
19925.052277040082,1878,M,10794
19925.106158610342,1879,M,10792
19925.25992204404,1880,M,10784
19925.290879355744,1881,M,10781
19925.396038316172,1882,M,10771
19925.49470531011,1883,M,10770
19925.551792124654,1884,M,10770
19925.58567990563,1885,M,10776
19925.595932161752,1886,M,10780
19925.61433075049,1887,M,10782
19925.658221363996,1888,M,10783
19925.689093038305,1889,M,10780
19925.732601609037,1890,M,10783
19925.75194401003,1891,M,10782
19925.826664020336,1892,M,10779
19925.83675901043,1893,M,10776
19925.90368636466,1894,M,10776
19925.957453606516,1895,M,10776
19926.004456844395,1896,M,10781
19926.10723799413,1897,M,10783
19926.303468549588,1898,M,10780
19926.343207735215,1899,M,10786
19926.347999992962,1900,M,10786
19926.36335433767,1901,M,10791
19926.364164399194,1902,M,10792
19926.418223486628,1903,M,10793
19926.455982324922,1904,M,10795
19926.52254212548,1905,M,10795
19926.525618102514,1906,M,10797
19926.52993382259,1907,M,10799
19926.557680303806,1908,M,10791
19926.622779038975,1909,M,10792
19926.851008416637,1910,M,10782
19926.975168247045,1911,M,10783
19927.269433818954,1912,M,10786
19927.297013213756,1913,M,10793
19927.3434454107,1914,M,10796
19927.356371306276,1915,M,10800
19927.374044939737,1916,M,10797
19927.399371393465,1917,M,10801
19927.503812130573,1918,M,10801
19927.507465737985,1919,M,10801
19927.510309575882,1920,M,10802
19927.513794034523,1921,M,10801
19927.530644906536,1922,M,10804
19927.53407132955,1923,M,10806
19927.53961608664,1924,M,10807
19927.611747815194,1925,M,10802
19927.639780094945,1926,M,10806
19927.664301919376,1927,M,10805
19927.684552234605,1928,M,10801
19927.762446593046,1929,M,10797
19927.802007582868,1930,M,10803
19927.810796008773,1931,M,10803
19927.812050063556,1932,M,10804
19927.849936306724,1933,M,10805
19927.90909664665,1934,M,10812
19927.97024142056,1935,M,10814
19928.024349274016,1936,M,10813
19928.062525160072,1937,M,10815
19928.123777176264,1938,M,10813
19928.149929197916,1939,M,10818
19928.15282655895,1940,M,10818
19928.159458241615,1941,M,10820
19928.18242866182,1942,M,10822
19928.213368450546,1943,M,10816
19928.233024563317,1944,M,10815
19928.293748175754,1945,M,10817
19928.45902759527,1946,M,10812
19928.675012009644,1947,M,10803
19928.85458347086,1948,M,10812
19928.86609727616,1949,M,10813
19928.86966946523,1950,M,10812
19928.87591514187,1951,M,10816
19928.880211076284,1952,M,10818
19928.91942398983,1953,M,10815
19928.977189223926,1954,M,10816
19929.012520497876,1955,M,10813
19929.04438980669,1956,M,10810
19929.179920747207,1957,M,10813
19929.197454152396,1958,M,10816
19929.241784588754,1959,M,10825
19929.463173029446,1960,M,10825
19929.50138152013,1961,M,10822
19929.54980043927,1962,M,10825
19929.55414888378,1963,M,10824
19929.575605377264,1964,M,10823
19929.77772095052,1965,M,10822
19929.851429654576,1966,M,10815
19929.875885986505,1967,M,10817
19929.947884809062,1968,M,10817
19929.99086747409,1969,M,10812
19930.031434381486,1970,M,10814
19930.087227487227,1971,M,10814
19930.17306404629,1972,M,10810
19930.35084051724,1973,M,10813
19930.366973111337,1974,M,10814
19930.376201558924,1975,M,10816
19930.571954150288,1976,M,10819
19930.58974696793,1977,M,10815
19930.664371979587,1978,M,10825
19930.78337592196,1979,M,10817
19930.849786347302,1980,M,10815
19930.95199789851,1981,M,10831
19930.955595221574,1982,M,10831
19930.99001012963,1983,M,10840
19931.022735752133,1984,M,10840
19931.026767138952,1985,M,10839
19931.03302059169,1986,M,10841
19931.07402216681,1987,M,10844
19931.157367067328,1988,M,10847
19931.281240073407,1989,M,10841
19931.405232123725,1990,M,10829
19931.424529390264,1991,M,10831
19931.574106362616,1992,M,10826
19931.640979455915,1993,M,10816
19931.688768046522,1994,M,10821
19931.69169625209,1995,M,10821
19931.700361959684,1996,M,10822
19931.71594610097,1997,M,10822
19931.757451396126,1998,M,10819
19931.798512396726,1999,M,10814
19931.822020227064,2000,M,10813
19931.869961129698,2001,M,10813
19931.91308839591,2002,M,10818
19931.92708242435,2003,M,10818
19931.966339255116,2004,M,10816
19932.01886484129,2005,M,10826
19932.019590118955,2006,M,10827
19932.028945170172,2007,M,10825
19932.061438330697,2008,M,10828
19932.06212901557,2009,M,10829
19932.12457414512,2010,M,10820
19932.166311937166,2011,M,10816
19932.198771010575,2012,M,10818
19932.224706769946,2013,M,10820
19932.243843592903,2014,M,10821
19932.296043212515,2015,M,10817
19932.34484270374,2016,M,10813
19932.41704549246,2017,M,10809
19932.468469793665,2018,M,10810
19932.48373879291,2019,M,10812
19932.506379986717,2020,M,10808
19932.548945610888,2021,M,10805
19932.56132433191,2022,M,10812
19932.613030970006,2023,M,10807
19932.618516449682,2024,M,10808
19932.70173642427,2025,M,10803
19932.777408091228,2026,M,10796
19932.79009538581,2027,M,10800
19932.791217895694,2028,M,10801
19932.807647691814,2029,M,10801
19932.80982946236,2030,M,10802
19932.818887188594,2031,M,10801
19932.915186487266,2032,M,10807
19932.93619824989,2033,M,10809
19933.067879793896,2034,M,10801
19933.079531424082,2035,M,10803
19933.188521307136,2036,M,10810
19933.207781135286,2037,M,10809
19933.292002733913,2038,M,10811
19933.3280842274,2039,M,10811
19933.393343020947,2040,M,10809
19933.420489156542,2041,M,10810
19933.50080105882,2042,M,10820
19933.71898628408,2043,M,10810
19933.971096828467,2044,M,10808
19933.973206499264,2045,M,10808
19934.01407534781,2046,M,10809
19934.03503148923,2047,M,10804
19934.061175780134,2048,M,10801
19934.116956471687,2049,M,10808
19934.12378159096,2050,M,10808
19934.146814721254,2051,M,10807
19934.154211736117,2052,M,10808
19934.190047203072,2053,M,10802
19934.28823039493,2054,M,10806
19934.30444879535,2055,M,10804
19934.316516822048,2056,M,10805
19934.4629461496,2057,M,10793
19934.62632780535,2058,M,10798
19934.636611892325,2059,M,10799
19934.654405719484,2060,M,10801
19934.724454345596,2061,M,10793
19934.729682839912,2062,M,10791
19934.754979250236,2063,M,10794
19934.86012853067,2064,M,10780
19934.87440369952,2065,M,10783
19934.8969534947,2066,M,10781
19934.90900336871,2067,M,10781
19934.918591910544,2068,M,10779
19934.951732340145,2069,M,10778
19934.98535037294,2070,M,10777
19935.065490780897,2071,M,10770
19935.075070385046,2072,M,10768
19935.16337848814,2073,M,10769
19935.170332977425,2074,M,10773
19935.171023552903,2075,M,10773
19935.227084001297,2076,M,10766
19935.363986741788,2077,M,10756
19935.42413651304,2078,M,10751
19935.450996528332,2079,M,10750
19935.46836929277,2080,M,10752
19935.583318871595,2081,M,10755
19935.594072782784,2082,M,10756
19935.619519609863,2083,M,10761
19935.65547148958,2084,M,10760
19935.72423313997,2085,M,10755
19935.887271880725,2086,M,10758
19935.907846908987,2087,M,10754
19935.995790090656,2088,M,10760
19936.130024414804,2089,M,10779
19936.287200003942,2090,M,10775
19936.290865272687,2091,M,10775
19936.411170637297,2092,M,10762
19936.42913968826,2093,M,10763
19936.457172744147,2094,M,10767
19936.477386712068,2095,M,10763
19936.496640429265,2096,M,10771
19936.502082372725,2097,M,10771
19936.687195797913,2098,M,10767
19936.73606631752,2099,M,10762
19936.850850694842,2100,M,10761
19936.879725300576,2101,M,10759
19937.104325499746,2102,M,10740
19937.160665743562,2103,M,10737
19937.177897303503,2104,M,10737
19937.208408308998,2105,M,10731
19937.39331894911,2106,M,10728
19937.407762964518,2107,M,10736
19937.429499731858,2108,M,10738
19937.468920211424,2109,M,10732
19937.513325530235,2110,M,10733
19937.5528271997,2111,M,10731
19937.565382342247,2112,M,10729
19937.618880233356,2113,M,10741
19937.661226809665,2114,M,10741
19937.702508073122,2115,M,10739
19937.713660192356,2116,M,10745
19937.733175341247,2117,M,10749
19937.74015364562,2118,M,10752
19937.74858205244,2119,M,10755
19937.768129296874,2120,M,10755
19937.81483057697,2121,M,10760
19937.870516490362,2122,M,10757
19937.908370303674,2123,M,10762
19937.911443906767,2124,M,10764
19937.952919944717,2125,M,10760
19937.95480782369,2126,M,10761
19938.051322226995,2127,M,10758
19938.060982534982,2128,M,10760
19938.17838003264,2129,M,10758
19938.191811363307,2130,M,10756
19938.200586487303,2131,M,10757
19938.209381089004,2132,M,10757
19938.22226834115,2133,M,10763
19938.25689660019,2134,M,10756
19938.275179942826,2135,M,10759
19938.479020097806,2136,M,10751
19938.667208780767,2137,M,10743
19938.7102552244,2138,M,10746
19938.728828535197,2139,M,10746
19938.766983267553,2140,M,10747
19938.797303437306,2141,M,10741
19938.828756982482,2142,M,10743
19938.860012820343,2143,M,10743
19938.9762392458,2144,M,10733
19939.03141820539,2145,M,10727
19939.052346298977,2146,M,10731
19939.09169094123,2147,M,10730
19939.150965486013,2148,M,10732
19939.22258381809,2149,M,10726
19939.252003681857,2150,M,10725
19939.31368580027,2151,M,10732
19939.316047551267,2152,M,10733
19939.44048943993,2153,M,10724
19939.448105729225,2154,M,10726
19939.452260659764,2155,M,10727
19939.497056405973,2156,M,10728
19939.68850228582,2157,M,10710
19939.729781916398,2158,M,10712
19939.78579028434,2159,M,10715
19939.80877373933,2160,M,10719
19939.85533342869,2161,M,10719
19939.91931850745,2162,M,10711
19940.04351527191,2163,M,10717
19940.06083801099,2164,M,10720
19940.143636903944,2165,M,10717
19940.163641949173,2166,M,10715
19940.235383227355,2167,M,10711
19940.23798358981,2168,M,10713
19940.352156866607,2169,M,10711
19940.360690102938,2170,M,10713
19940.361756281094,2171,M,10714
19940.398708697194,2172,M,10709
19940.503886574064,2173,M,10704
19940.534443816137,2174,M,10701
19940.59798720532,2175,M,10695
19940.62246439257,2176,M,10696
19940.641197146175,2177,M,10699
19940.692993878078,2178,M,10699
19940.7280077682,2179,M,10698
19940.79689810099,2180,M,10701
19940.811491458844,2181,M,10704
19940.827250745057,2182,M,10707
19940.88191290172,2183,M,10714
19940.937695520282,2184,M,10709
19940.945604631488,2185,M,10710
19940.987564707422,2186,M,10707
19941.10563353717,2187,M,10703
19941.147511476855,2188,M,10708
19941.16616660982,2189,M,10709
19941.189211103247,2190,M,10705
19941.19456574703,2191,M,10707
19941.317183809908,2192,M,10708
19941.440957937433,2193,M,10707
19941.54027569364,2194,M,10716
19941.568541890745,2195,M,10716
19941.57831662332,2196,M,10715
19941.597462746948,2197,M,10715
19941.605745916855,2198,M,10715
19941.658862774653,2199,M,10712
19941.660889464092,2200,M,10713
19941.727553982368,2201,M,10718
19941.730805810977,2202,M,10720
19941.79087629068,2203,M,10717
19941.812746263942,2204,M,10722
19941.8377486088,2205,M,10718
19941.96522309648,2206,M,10737
19941.970050367945,2207,M,10738
19942.03810339067,2208,M,10743
19942.0701990226,2209,M,10744
19942.147626605823,2210,M,10751
19942.170571157705,2211,M,10755
19942.25381425168,2212,M,10767
19942.328300103378,2213,M,10771
19942.372311612577,2214,M,10764
19942.374629955444,2215,M,10765
19942.37712025205,2216,M,10767
19942.424149450104,2217,M,10766
19942.4305605942,2218,M,10765
19942.438813325676,2219,M,10765
19942.43919207008,2220,M,10766
19942.563150172497,2221,M,10778
19942.564652131645,2222,M,10777
19942.569147669103,2223,M,10778
19942.577048882413,2224,M,10780
19942.578659450697,2225,M,10781
19942.641813432903,2226,M,10787
19942.68862203588,2227,M,10800
19942.689582209976,2228,M,10801
19942.742841045358,2229,M,10803
19942.851094387504,2230,M,10794
19942.902078279,2231,M,10798
19942.94051192958,2232,M,10799
19942.970314727947,2233,M,10801
19943.03864176663,2234,M,10806
19943.041101438153,2235,M,10806
19943.132889386496,2236,M,10790
19943.20714286661,2237,M,10778
19943.215768500653,2238,M,10781
19943.223430969516,2239,M,10782
19943.24705285435,2240,M,10780
19943.259741700982,2241,M,10783
19943.266550652817,2242,M,10779
19943.329206074704,2243,M,10781
19943.366746016083,2244,M,10786
19943.48316321314,2245,M,10787
19943.53887789854,2246,M,10789
19943.560308998316,2247,M,10789
19943.57613436658,2248,M,10790
19943.622662796613,2249,M,10801
19943.63630384957,2250,M,10802
19943.66613797126,2251,M,10805
19943.683148737742,2252,M,10804
19943.721620554687,2253,M,10812
19943.746907178644,2254,M,10807
19943.774228330032,2255,M,10807
19943.774574894527,2256,M,10807
19943.794579082,2257,M,10809
19943.823917232203,2258,M,10803
19943.829170463065,2259,M,10805
19943.877948561083,2260,M,10804
19943.890247736694,2261,M,10800
19943.926633194114,2262,M,10796
19943.97591184416,2263,M,10798
19944.02347179257,2264,M,10796
19944.033571170523,2265,M,10797
19944.06557602548,2266,M,10793
19944.090147042014,2267,M,10793
19944.104800236713,2268,M,10790
19944.135989049777,2269,M,10792
19944.162744703,2270,M,10797
19944.167947696245,2271,M,10797
19944.20818204534,2272,M,10799
19944.25131461026,2273,M,10800
19944.253047599817,2274,M,10801
19944.25805313401,2275,M,10803
19944.266750351955,2276,M,10805
19944.281993206325,2277,M,10805
19944.28223390709,2278,M,10806
19944.282614674707,2279,M,10807
19944.32279060358,2280,M,10809
19944.371574052555,2281,M,10799
19944.395717885152,2282,M,10797
19944.43609912007,2283,M,10794
19944.479037309957,2284,M,10797
19944.601027358745,2285,M,10791
19944.639697546696,2286,M,10794
19944.64466947732,2287,M,10796
19944.7056696608,2288,M,10791
19944.754674886215,2289,M,10802
19944.77980046567,2290,M,10806
19944.780728716923,2291,M,10808
19944.87913602448,2292,M,10798
19944.938797026607,2293,M,10799
19944.97245798054,2294,M,10797
19944.985804892127,2295,M,10792
19945.040786595982,2296,M,10789
19945.057032617216,2297,M,10791
19945.06134575028,2298,M,10793
19945.165873315294,2299,M,10796
19945.19652330895,2300,M,10800
19945.240861815506,2301,M,10803
19945.349391568783,2302,M,10790
19945.377298307973,2303,M,10788
19945.4102527635,2304,M,10789
19945.416156594038,2305,M,10791
19945.46525388329,2306,M,10798
19945.567380264903,2307,M,10796
19945.73471020989,2308,M,10795
19945.778341925437,2309,M,10791
19945.82726396944,2310,M,10782
19945.83622389306,2311,M,10784
19945.844795928067,2312,M,10787
19945.849312050592,2313,M,10786
19945.944124395675,2314,M,10794
19945.978990790085,2315,M,10795
19946.0638783542,2316,M,10793
19946.06669257884,2317,M,10795
19946.077703659626,2318,M,10796
19946.082512114102,2319,M,10796
19946.170943539742,2320,M,10792
19946.22239176885,2321,M,10790
19946.228648330252,2322,M,10791
19946.231748642433,2323,M,10792
19946.28265050878,2324,M,10795
19946.312431516737,2325,M,10791
19946.327572268296,2326,M,10793
19946.382860125104,2327,M,10797
19946.407971772733,2328,M,10805
19946.57442058986,2329,M,10809
19946.57791960501,2330,M,10811
19946.676554105965,2331,M,10807
19946.682067184218,2332,M,10812
19946.722155575357,2333,M,10811
19946.745526937702,2334,M,10809
19946.794399221326,2335,M,10811
19946.834425421814,2336,M,10809
19946.963988972686,2337,M,10826
19946.968031370812,2338,M,10825
19946.96933115608,2339,M,10826
19946.97012996705,2340,M,10826
19946.991709276477,2341,M,10826
19947.01735852911,2342,M,10833
19947.039559715988,2343,M,10835
19947.134156836877,2344,M,10845
19947.16349646909,2345,M,10848
19947.205093632285,2346,M,10845
19947.260369812444,2347,M,10853
19947.3112405309,2348,M,10849
19947.36186494086,2349,M,10846
19947.368954811205,2350,M,10845
19947.377618496976,2351,M,10848
19947.453174974624,2352,M,10841
19947.457177313343,2353,M,10844
19947.604555754417,2354,M,10833
19947.726093532296,2355,M,10817
19947.758296399887,2356,M,10820
19947.811359818632,2357,M,10822
19947.840251330446,2358,M,10825
19947.86561866145,2359,M,10824
19947.87906730361,2360,M,10824
19947.910581168286,2361,M,10818
19947.91608124893,2362,M,10820
19947.95536587919,2363,M,10817
19947.970240195016,2364,M,10816
19948.011119768747,2365,M,10825
